Title,Status,ListingDate,EndingDate,BuyItNow,SalePrice,Fees,Net,FriendlyPackageId,FrontImageUrl
2024 Bowman Shohei Ohtani #33 Dodgers GAS 10 (A),Paid,08/12/2026 01:42:00 +00:00,08/17/2026 01:42:00 +00:00,False,$15.50,$4.78,$10.72,281477,https://i.ebayimg.com/00/s/MTYwMFgxMDAw/z/FbsAAeSwhKZqezmp/$_1.JPG?set_id=8800005007
2024 Bowman Chrome University DJ Lagway Auto 1st Green Refractor #/99 PSA 10,Paid,08/12/2026 01:36:00 +00:00,08/17/2026 01:36:00 +00:00,False,$143.50,$20.64,$122.86,281477,https://i.ebayimg.com/00/s/MTYwMFg5NzM=/z/A2wAAeSwn~xqezlu/$_1.JPG?set_id=8800005007
2025 Panini Caitlin Clark Chronicled WNBA Green Laser #36 Fever,Paid,08/12/2026 01:30:00 +00:00,08/17/2026 01:30:00 +00:00,False,$12.75,$4.28,$8.47,281477,https://i.ebayimg.com/00/s/MTQ4M1gxMTMy/z/BocAAeSwO2lqezoj/$_1.JPG?set_id=8800005007
2025 NSCC Silver Packs Hailey Van Lith Rookies RC #/399,Paid,08/12/2026 01:24:00 +00:00,08/17/2026 01:24:00 +00:00,False,$1.25,$2.24,-$0.99,281477,https://i.ebayimg.com/00/s/MTQ4MlgxMTMw/z/AJsAAeSwYVRqezlv/$_1.JPG?set_id=8800005007
2025-26 Topps Cooper Flagg RC Rainbow Foil Rookie #201 Mavericks,Paid,08/12/2026 01:18:00 +00:00,08/17/2026 01:18:00 +00:00,False,$48.95,$8.35,$40.60,281477,https://i.ebayimg.com/00/s/MTQ4MVgxMTQw/z/J~sAAeSwmE9qeznf/$_1.JPG?set_id=8800005007
2026 Topps Finest Bobby Witt Jr. Rare Pink Mini-Diamond Refractor #/250 Royals,Paid,08/12/2026 01:12:00 +00:00,08/17/2026 01:12:00 +00:00,False,$15.00,$4.69,$10.31,281477,https://i.ebayimg.com/00/s/MTQ4M1gxMTM5/z/gdMAAeSwFz1qeznk/$_1.JPG?set_id=8800005007
2022 Topps Garbage Pail Kids x MLB Anthony Rizzo #14b New York Yankees,Paid,08/12/2026 01:06:00 +00:00,08/17/2026 01:06:00 +00:00,False,$5.50,$3.09,$2.41,281477,https://i.ebayimg.com/00/s/MTQ3OVgxMTM2/z/hzwAAeSwv8xqezmg/$_1.JPG?set_id=8800005007
2025 Bowman Draft Cameron Nelson Chrome Auto Yellow Refractor 1st #/75 Rockies,Paid,08/12/2026 01:00:00 +00:00,08/17/2026 01:00:00 +00:00,False,$18.50,$5.32,$13.18,281477,https://i.ebayimg.com/00/s/MTQ4NFgxMTM3/z/KRYAAeSwQ0Fqezmd/$_1.JPG?set_id=8800005007
2025 Bowman's Best Josuar Gonzalez Auto Autograph Refractor #B25-JG Giants,Paid,08/12/2026 00:54:00 +00:00,08/17/2026 00:54:00 +00:00,False,$47.88,$8.21,$39.67,281477,https://i.ebayimg.com/00/s/MTQ4NlgxMTM4/z/IOAAAeSwDO5qezmf/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Cam Skattebo Stars In The Night RC Rookie #STN-5 Giants,Paid,08/12/2026 00:48:00 +00:00,08/17/2026 00:48:00 +00:00,False,$29.00,$5.76,$23.24,281477,https://i.ebayimg.com/00/s/MTEzNlgxNDgy/z/6V0AAeSwtqtqezoV/$_1.JPG?set_id=8800005007
2025 Bowman Draft Cade Obermueller Chrome Auto Aqua Lava Refractor 1st #/199,Paid,08/12/2026 00:42:00 +00:00,08/17/2026 00:42:00 +00:00,False,$13.27,$4.38,$8.89,281477,https://i.ebayimg.com/00/s/MTQ3MVgxMTM4/z/3OYAAeSw5ctqezkh/$_1.JPG?set_id=8800005007
2025 Topps Chrome Will Reichard Orange Geometric Refractor #/25 Vikings,Paid,08/12/2026 00:36:00 +00:00,08/17/2026 00:36:00 +00:00,False,$11.50,$4.06,$7.44,281477,https://i.ebayimg.com/00/s/MTQ2NVgxMTM1/z/EZYAAeSwyShqezlc/$_1.JPG?set_id=8800005007
2025-26 Topps Finest Ace Bailey Common RC Green Refractor Rookie #/75 Jazz,Paid,08/12/2026 00:30:00 +00:00,08/17/2026 00:30:00 +00:00,False,$57.00,$9.40,$47.60,281477,https://i.ebayimg.com/00/s/MTQ4MFgxMTQ3/z/ynYAAeSw1clqezmZ/$_1.JPG?set_id=8800005007
2025 Bowman Draft Josh Hammond Chrome Purple Refractor 1st Prospect #/250 Royals,AwaitingPayment,08/12/2026 00:24:00 +00:00,08/17/2026 00:24:00 +00:00,False,$11.50,$4.06,$7.44,281477,https://i.ebayimg.com/00/s/MTQ5NFgxMTQx/z/2f4AAeSwWUhqezkc/$_1.JPG?set_id=8800005007
2026 Topps Finest Munetaka Murakami Uncommon RC Mini-Diamond Refractor #145,Paid,08/12/2026 00:18:00 +00:00,08/17/2026 00:18:00 +00:00,False,$15.50,$4.78,$10.72,281477,https://i.ebayimg.com/00/s/MTQ4N1gxMTM5/z/LsEAAeSwbqVqeznK/$_1.JPG?set_id=8800005007
2025 Bowman Wen-Hui Pan Chrome Orange Shimmer Refractor 1st #/25 Phillies,Paid,08/12/2026 00:12:00 +00:00,08/17/2026 00:12:00 +00:00,False,$20.51,$5.68,$14.83,281477,https://i.ebayimg.com/00/s/MTUwM1gxMTMx/z/NsIAAeSw1~lqezmP/$_1.JPG?set_id=8800005007
2025 Bowman Draft Gage Wood Chrome Auto Orange Mojo Refractor #/25 Phillies,Paid,08/12/2026 00:06:00 +00:00,08/17/2026 00:06:00 +00:00,False,$107.00,$15.90,$91.10,281477,https://i.ebayimg.com/00/s/MTQ4M1gxMTQ5/z/faUAAeSw1~NqeznF/$_1.JPG?set_id=8800005007
2026 Topps Finest Aaron Judge Rare Mini-Diamond Refractor #299 New York Yankees,Paid,08/12/2026 00:00:00 +00:00,08/17/2026 00:00:00 +00:00,False,$24.00,$6.31,$17.69,281477,https://i.ebayimg.com/00/s/MTQ4MFgxMTQz/z/BF8AAeSwwyJqezoE/$_1.JPG?set_id=8800005007
2025 Bowman's Best Roman Anthony Performance Mini Diamond Refractor #BP-19,Paid,08/09/2026 00:25:24 +00:00,08/14/2026 00:25:24 +00:00,False,$2.25,$2.44,-$0.19,272732,https://i.ebayimg.com/00/s/MTQwMVgxMDc2/z/14MAAeSw-1dqYjEm/$_1.JPG?set_id=8800005007
2022-23 Panini Prizm Premier League Christian Pulisic Choice Red #/30 PSA 10,Paid,08/05/2026 01:54:00 +00:00,08/10/2026 01:54:00 +00:00,False,$55.00,$9.14,$45.86,278923,https://i.ebayimg.com/00/s/MTYwMFg5ODM=/z/WdMAAeSwizZqcjr9/$_1.JPG?set_id=8800005007
2025 Panini One and One WNBA Sue Bird #/99 Storm,Paid,08/05/2026 01:42:00 +00:00,08/10/2026 01:42:00 +00:00,False,$8.50,$3.69,$4.81,278923,https://i.ebayimg.com/00/s/MTYwMFgxMDg1/z/gXgAAeSwcXdqcjs3/$_1.JPG?set_id=8800005007
2024 Panini Flawless Rafael Palmeiro Auto Autograph #/15 Rangers,Paid,08/05/2026 01:36:00 +00:00,08/10/2026 01:36:00 +00:00,False,$26.00,$5.37,$20.63,278923,https://i.ebayimg.com/00/s/MTYwMFgxMDg0/z/2bIAAeSwQBhqcjr4/$_1.JPG?set_id=8800005007
2023-24 Topps UEFA Lionel Messi Ultimate Stage Chrome #USC-15 Barcelona,Paid,08/05/2026 01:30:00 +00:00,08/10/2026 01:30:00 +00:00,False,$13.35,$4.39,$8.96,278923,https://i.ebayimg.com/00/s/MTUzOVgxMTc2/z/tR0AAeSwU6Vqcjsz/$_1.JPG?set_id=8800005007
2025 Panini Donruss Optic Jaxson Dart Rated Rookie Purple Shock Prizm #273,Paid,08/05/2026 01:24:00 +00:00,08/10/2026 01:24:00 +00:00,False,$9.50,$3.89,$5.61,278923,https://i.ebayimg.com/00/s/MTUzNlgxMTg1/z/FoEAAeSwe4Rqcjq5/$_1.JPG?set_id=8800005007
2026 Topps Collector's Kit Exclusive Shohei Ohtani Wave Foil #MLB-1,Paid,08/05/2026 01:18:00 +00:00,08/10/2026 01:18:00 +00:00,False,$9.51,$3.89,$5.62,278923,https://i.ebayimg.com/00/s/MTU0NVgxMTgz/z/WhMAAeSwUIlqcjr4/$_1.JPG?set_id=8800005007
2026 Topps Finest Nick Kurtz Rare Aqua Mini-Diamond Refractor #/199 Athletics,Paid,08/05/2026 01:12:00 +00:00,08/10/2026 01:12:00 +00:00,False,$15.50,$4.78,$10.72,278923,https://i.ebayimg.com/00/s/MTU0MFgxMTg1/z/Z04AAeSwFuJqcjp4/$_1.JPG?set_id=8800005007
2026 Topps Finest Paul Skenes Green Mini-Diamond Refractor #/99 Pirates,Paid,08/05/2026 01:06:00 +00:00,08/10/2026 01:06:00 +00:00,False,$26.00,$5.37,$20.63,278923,https://i.ebayimg.com/00/s/MTU0NFgxMTc5/z/VtQAAeSwizZqcjq0/$_1.JPG?set_id=8800005007
2025 Bowman's Best Charlie Condon Auto Autograph Purple Refractor #/75 Rockies,Paid,08/05/2026 01:00:00 +00:00,08/10/2026 01:00:00 +00:00,False,$45.52,$7.91,$37.61,278923,https://i.ebayimg.com/00/s/MTUzNVgxMTg2/z/gpYAAeSwU7hqcjto/$_1.JPG?set_id=8800005007
2026 Bowman Edward Florentino Retail Auto Autograph 1st Prospect #BPA-EF Pirates,Paid,08/05/2026 00:54:00 +00:00,08/10/2026 00:54:00 +00:00,False,$32.87,$6.26,$26.61,278923,https://i.ebayimg.com/00/s/MTUzOVgxMTc5/z/MJwAAeSwWXRqcjtj/$_1.JPG?set_id=8800005007
2025 Bowman Draft AJ Russell Chrome Green Grass Refractor 1st #/99 Rangers,Paid,08/05/2026 00:48:00 +00:00,08/10/2026 00:48:00 +00:00,False,$4.25,$2.84,$1.41,278923,https://i.ebayimg.com/00/s/MTUzOVgxMTgy/z/XuMAAeSwx7pqcjqs/$_1.JPG?set_id=8800005007
2026 Bowman Gage Jump Logo Pattern 1st Prospect #BP-15 Athletics,Paid,08/05/2026 00:42:00 +00:00,08/10/2026 00:42:00 +00:00,False,$4.25,$2.84,$1.41,278923,https://i.ebayimg.com/00/s/MTUzOFgxMTg4/z/gHIAAeSwQw5qcjrn/$_1.JPG?set_id=8800005007
2025 Bowman Jhostynxon Garcia Chrome Yellow Refractor 1st Prospect #/75 Red Sox,Paid,08/05/2026 00:36:00 +00:00,08/10/2026 00:36:00 +00:00,False,$7.00,$3.39,$3.61,278923,https://i.ebayimg.com/00/s/MTU0N1gxMTgy/z/~TQAAeSwRTtqcjqq/$_1.JPG?set_id=8800005007
2025 Bowman Draft Steele Hall In Action #BIA-2 Reds,Paid,08/05/2026 00:30:00 +00:00,08/10/2026 00:30:00 +00:00,False,$10.50,$3.88,$6.62,278923,https://i.ebayimg.com/00/s/MTUyNlgxMTg1/z/TucAAeSwfZRqcjtb/$_1.JPG?set_id=8800005007
2021 Bowman Zac Veen Chrome Prospect Auto Autograph #CPA-ZV Rockies,Paid,08/05/2026 00:24:00 +00:00,08/10/2026 00:24:00 +00:00,False,$8.50,$3.69,$4.81,278923,https://i.ebayimg.com/00/s/MTU1NlgxMTk4/z/zF4AAeSwjF1qcjrh/$_1.JPG?set_id=8800005007
2025-26 Topps Signature Class Cooper Flagg Chrome Rookie Pandora Refractor #101,Paid,08/05/2026 00:18:00 +00:00,08/10/2026 00:18:00 +00:00,False,$39.00,$7.06,$31.94,278923,https://i.ebayimg.com/00/s/MTU0N1gxMTky/z/zLcAAeSwVktqcjri/$_1.JPG?set_id=8800005007
2025 Bowman Draft Bryce Cunningham Chrome Orange Refractor #/25 Yankees,Paid,08/05/2026 00:12:00 +00:00,08/10/2026 00:12:00 +00:00,False,$22.50,$6.04,$16.46,278923,https://i.ebayimg.com/00/s/MTU0M1gxMTg0/z/g4AAAeSwQtRqcjsa/$_1.JPG?set_id=8800005007
2025 Bowman Draft Ike Irish Chrome Prized Prospects Gold Refractor #/50 Orioles,Paid,08/05/2026 00:06:00 +00:00,08/10/2026 00:06:00 +00:00,False,$16.50,$4.96,$11.54,278923,https://i.ebayimg.com/00/s/MTU1NFgxMTkw/z/JrEAAeSweXxqcjqg/$_1.JPG?set_id=8800005007
2024 Topps Shohei Ohtani All Star Game Bonus #2 Dodgers,Paid,08/05/2026 00:00:00 +00:00,08/10/2026 00:00:00 +00:00,False,$35.99,$6.67,$29.32,278923,https://i.ebayimg.com/00/s/MTE4OVgxNTU1/z/o3sAAeSwfCxqcjqh/$_1.JPG?set_id=8800005007
2022 Bowman Elly De La Cruz Chrome 1st Prospect #BCP-50 Reds PSA 9,Paid,07/29/2026 01:54:00 +00:00,08/03/2026 01:54:00 +00:00,False,$17.51,$5.14,$12.37,275315,https://i.ebayimg.com/00/s/MTYwMFg5ODU=/z/6EMAAeSwimlqaQF1/$_1.JPG?set_id=8800005007
2020 Topps Chrome Sapphire UEFA Erling Haaland SP VAR #49b Dortmund PSA 9,Paid,07/29/2026 01:48:00 +00:00,08/03/2026 01:48:00 +00:00,False,$49.00,$8.36,$40.64,275315,https://i.ebayimg.com/00/s/MTYwMFg5OTA=/z/WqkAAeSwUIlqaQF6/$_1.JPG?set_id=8800005007
2024-25 Panini Donruss Lionel Messi Pitch Kings Red #10 Argentina PSA 9,Paid,07/29/2026 01:42:00 +00:00,08/03/2026 01:42:00 +00:00,False,$54.00,$9.01,$44.99,275315,https://i.ebayimg.com/00/s/MTYwMFg5ODg=/z/giEAAeSwU7hqaQDG/$_1.JPG?set_id=8800005007
2022-23 Topps Chrome UEFA Jude Bellingham 1959 #59-5 Dortmund PSA 10 GEM MINT,Paid,07/29/2026 01:36:00 +00:00,08/03/2026 01:36:00 +00:00,False,$55.00,$9.14,$45.86,275315,https://i.ebayimg.com/00/s/MTYwMFg5ODQ=/z/AN8AAeSwtcBqaQEA/$_1.JPG?set_id=8800005007
2024 Topps Fernando Tatis Jr. 1989 35th Anniversary Auto Autograph Gold #/50,Paid,07/29/2026 01:30:00 +00:00,08/03/2026 01:30:00 +00:00,False,$78.23,$12.16,$66.07,275315,https://i.ebayimg.com/00/s/MTQxN1gxMDg4/z/qsgAAeSwOPZqaQF7/$_1.JPG?set_id=8800005007
2019 Topps Chrome Shohei Ohtani All-Star #1 Angels,Paid,07/29/2026 01:24:00 +00:00,08/03/2026 01:24:00 +00:00,False,$44.00,$7.71,$36.29,275315,https://i.ebayimg.com/00/s/MTQwMlgxMDgz/z/n74AAeSw7EhqaQDA/$_1.JPG?set_id=8800005007
2025 Bowman's Best Tyler Bremner Auto Autograph Gold Refractor #/50 Angels,Paid,07/29/2026 01:18:00 +00:00,08/03/2026 01:18:00 +00:00,False,$28.00,$5.63,$22.37,275315,https://i.ebayimg.com/00/s/MTQwNVgxMDgy/z/bdwAAeSwf4JqaQE0/$_1.JPG?set_id=8800005007
2023 Bowman Draft Jacob Wilson Chrome Auto 1st Prospect #CDA-JWI Athletics,Paid,07/29/2026 01:12:00 +00:00,08/03/2026 01:12:00 +00:00,False,$70.00,$11.09,$58.91,275315,https://i.ebayimg.com/00/s/MTQwOFgxMDg1/z/~C0AAeSwiBtqaQD4/$_1.JPG?set_id=8800005007
2026 Topps Mike Trout 1991 Chrome Silver Pack Orange Mojo Refractor #/25,Paid,07/29/2026 01:06:00 +00:00,08/03/2026 01:06:00 +00:00,False,$39.55,$7.13,$32.42,275315,https://i.ebayimg.com/00/s/MTM5OVgxMDgx/z/vEYAAeSwARVqaQFv/$_1.JPG?set_id=8800005007
2025 Bowman Draft Steele Hall In Action Auto Autograph #/99 Reds,Paid,07/29/2026 01:00:00 +00:00,08/03/2026 01:00:00 +00:00,False,$32.00,$6.15,$25.85,275315,https://i.ebayimg.com/00/s/MTQwNlgxMDgz/z/kOMAAeSwXiNqaQEw/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Elly De La Cruz Ascensions #BA-18 Reds,Paid,07/29/2026 00:54:00 +00:00,08/03/2026 00:54:00 +00:00,False,$46.55,$8.04,$38.51,275315,https://i.ebayimg.com/00/s/MTQwM1gxMDg0/z/8IQAAeSwrFJqaQDy/$_1.JPG?set_id=8800005007
2025 Bowman Draft Steele Hall Spotlights Chrome #BS-15 Reds,Paid,07/29/2026 00:48:00 +00:00,08/03/2026 00:48:00 +00:00,False,$47.00,$8.10,$38.90,275315,https://i.ebayimg.com/00/s/MTQxM1gxMDg4/z/sg8AAeSw-DtqaQEu/$_1.JPG?set_id=8800005007
2025 Bowman JJ Wetherholt Very Important Prospects Chrome Mini Diamond #/150,Paid,07/29/2026 00:42:00 +00:00,08/03/2026 00:42:00 +00:00,False,$9.25,$3.84,$5.41,275315,https://i.ebayimg.com/00/s/MTQwMlgxMDc4/z/SJMAAeSwgMtqaQC0/$_1.JPG?set_id=8800005007
2025 Bowman's Best Pete Crow-Armstrong Blue Lazer Refractor #/150 Cubs,Paid,07/29/2026 00:36:00 +00:00,08/03/2026 00:36:00 +00:00,False,$11.05,$3.98,$7.07,275315,https://i.ebayimg.com/00/s/MTQxMFgxMDc4/z/aX8AAeSwzIxqaQDt/$_1.JPG?set_id=8800005007
2026 Bowman Gage Jump Chrome Reptilian Green Refractor 1st #/99 Athletics,Paid,07/29/2026 00:30:00 +00:00,08/03/2026 00:30:00 +00:00,False,$12.50,$4.24,$8.26,275315,https://i.ebayimg.com/00/s/MTQxMlgxMDg1/z/CRwAAeSw8QJqaQFk/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Shohei Ohtani Light Speed #LS-15 Dodgers,Paid,07/29/2026 00:24:00 +00:00,08/03/2026 00:24:00 +00:00,False,$31.00,$6.02,$24.98,275315,https://i.ebayimg.com/00/s/MTQwOVgxMDgz/z/PqgAAeSwZnFqaQEi/$_1.JPG?set_id=8800005007
2025 Bowman's Best Tyler Bremner Auto Autograph Orange X-Fractor #/25 Angels,Paid,07/29/2026 00:18:00 +00:00,08/03/2026 00:18:00 +00:00,False,$46.00,$7.97,$38.03,275315,https://i.ebayimg.com/00/s/MTQwM1gxMDgw/z/j~oAAeSwINxqaQEm/$_1.JPG?set_id=8800005007
2021-22 National Treasures Cade Cunningham Rookie RC Jersey Materials #/99,Paid,07/29/2026 00:12:00 +00:00,08/03/2026 00:12:00 +00:00,False,$71.00,$11.22,$59.78,275315,https://i.ebayimg.com/00/s/MTEwOVgxNDQw/z/V3wAAeSwydZqaQEe/$_1.JPG?set_id=8800005007
2023-24 Topps Chrome Lionel Messi Starball Debuts Aqua Mini Diamond #/199,Paid,07/29/2026 00:06:00 +00:00,08/03/2026 00:06:00 +00:00,False,$76.00,$11.87,$64.13,275315,https://i.ebayimg.com/00/s/MTEwMFgxNDE3/z/svcAAeSwdJpqaQDh/$_1.JPG?set_id=8800005007
2023-24 Topps Chrome Merlin UEFA Lamine Yamal Chosen One RC #MC-1,Paid,07/29/2026 00:00:00 +00:00,08/03/2026 00:00:00 +00:00,False,$33.00,$6.28,$26.72,275315,https://i.ebayimg.com/00/s/MTQxNVgxMDg2/z/9JcAAeSwqmpqaQGT/$_1.JPG?set_id=8800005007
2025-26 Topps Chrome Kon Knueppel RC Rookie #254 Hornets PSA 10 GEM MINT,Paid,07/24/2026 01:54:00 +00:00,07/29/2026 01:54:00 +00:00,False,$133.50,$19.34,$114.16,272732,https://i.ebayimg.com/00/s/MTYwMFg5ODI=/z/2EcAAeSwt4FqYjGK/$_1.JPG?set_id=8800005007
2022 Panini Prizm Mike Trout Illumination Blue Mojo #/199 Angels PSA 9,Paid,07/24/2026 01:48:00 +00:00,07/29/2026 01:48:00 +00:00,False,$31.00,$6.02,$24.98,272732,https://i.ebayimg.com/00/s/MTYwMFg5ODI=/z/HcUAAeSwgblqYjFM/$_1.JPG?set_id=8800005007
2022 Topps Chrome Ronald Acuna Jr. Blue Wave Refractor #/75 Braves PSA 9,Paid,07/24/2026 01:42:00 +00:00,07/29/2026 01:42:00 +00:00,False,$21.50,$5.86,$15.64,272732,https://i.ebayimg.com/00/s/MTYwMFg5ODI=/z/e-cAAeSwhQNqYjFL/$_1.JPG?set_id=8800005007
2024 Topps Five Star Austin Wells RC Green Rookie Auto Autograph #/15 Yankees,Paid,07/24/2026 01:36:00 +00:00,07/29/2026 01:36:00 +00:00,False,$16.50,$4.96,$11.54,272732,https://i.ebayimg.com/00/s/MTQ0NFgxMTAy/z/D~UAAeSwOk1qYjGG/$_1.JPG?set_id=8800005007
2024 Topps Update Pete Crow-Armstrong RC Green Crackle Foilboard #/499 Cubs,Paid,07/24/2026 01:30:00 +00:00,07/29/2026 01:30:00 +00:00,False,$29.00,$5.76,$23.24,272732,https://i.ebayimg.com/00/s/MTQwM1gxMDc3/z/eRIAAeSw0XBqYjFC/$_1.JPG?set_id=8800005007
2025 Bowman Luke Sinnard Chrome Black Geometric Refractor 1st #/10 Braves,Paid,07/24/2026 01:24:00 +00:00,07/29/2026 01:24:00 +00:00,False,$67.00,$10.70,$56.30,272732,https://i.ebayimg.com/00/s/MTQwNVgxMDYw/z/hycAAeSwzGVqYjH8/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Mega Box Chase Dollander RC Black Mojo Refractor #/10 Rockies,Paid,07/24/2026 01:18:00 +00:00,07/29/2026 01:18:00 +00:00,False,$34.00,$6.41,$27.59,272732,https://i.ebayimg.com/00/s/MTQwM1gxMDcz/z/7nEAAeSwdJpqYjFE/$_1.JPG?set_id=8800005007
2025 Bowman Draft Eli Willits In Action Green Mojo Refractor #/99 Nationals,Paid,07/24/2026 01:12:00 +00:00,07/29/2026 01:12:00 +00:00,False,$8.50,$3.69,$4.81,272732,https://i.ebayimg.com/00/s/MTQwMFgxMDYy/z/VrEAAeSwW0ZqYjE8/$_1.JPG?set_id=8800005007
2026 Bowman Leo De Vries Chrome Prospect Auto Purple Refractor #/250 Athletics,Paid,07/24/2026 01:06:00 +00:00,07/29/2026 01:06:00 +00:00,False,$82.75,$12.75,$70.00,272732,https://i.ebayimg.com/00/s/MTM5OFgxMDcw/z/xxsAAeSwh0NqYjE-/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Paul Skenes Blue Wave Refractor #/150 Pirates,Paid,07/24/2026 01:00:00 +00:00,07/29/2026 01:00:00 +00:00,False,$18.97,$5.40,$13.57,272732,https://i.ebayimg.com/00/s/MTQwNFgxMDcy/z/pysAAeSwfVNqYjE6/$_1.JPG?set_id=8800005007
2025-26 Topps Finest Kon Knueppel Rare RC Sky Blue Refractor #/150 Hornets,Paid,07/24/2026 00:54:00 +00:00,07/29/2026 00:54:00 +00:00,False,$75.00,$11.74,$63.26,272732,https://i.ebayimg.com/00/s/MTQwMVgxMDcy/z/EuUAAeSw6PpqYjEB/$_1.JPG?set_id=8800005007
2021-22 Panini NBA Player of the Day Bill Russell Kaboom SSP #/99 Celtics,Paid,07/24/2026 00:48:00 +00:00,07/29/2026 00:48:00 +00:00,False,$21.50,$5.86,$15.64,272732,https://i.ebayimg.com/00/s/MTQwOFgxMDc1/z/ImwAAeSwJaRqYjHo/$_1.JPG?set_id=8800005007
2026 Topps Caleb Durbin Red Rainbow Foil #/5 Brewers,Paid,07/24/2026 00:42:00 +00:00,07/29/2026 00:42:00 +00:00,False,$17.50,$5.14,$12.36,272732,https://i.ebayimg.com/00/s/MTQwNlgxMDc1/z/FMYAAeSwwrlqYjFz/$_1.JPG?set_id=8800005007
2025 Bowman's Best Konnor Griffin Top Prospects Purple Mojo Refractor #/250,Paid,07/24/2026 00:36:00 +00:00,07/29/2026 00:36:00 +00:00,False,$18.00,$5.23,$12.77,272732,https://i.ebayimg.com/00/s/MTQwN1gxMDgw/z/-9oAAeSwtxVqYjGs/$_1.JPG?set_id=8800005007
2025-26 Topps Chrome Stephen Curry Sleek Finishers Blue Refractor #/150 Warriors,Paid,07/24/2026 00:30:00 +00:00,07/29/2026 00:30:00 +00:00,False,$48.00,$8.23,$39.77,272732,https://i.ebayimg.com/00/s/MTQwMlgxMDcy/z/EucAAeSw17BqYjGj/$_1.JPG?set_id=8800005007
2024-25 Topps UEFA Cristiano Ronaldo Ultimate Stage Chrome #USC-28 Real Madrid,Paid,07/24/2026 00:24:00 +00:00,07/29/2026 00:24:00 +00:00,False,$60.00,$9.79,$50.21,272732,https://i.ebayimg.com/00/s/MTM5M1gxMDcy/z/BIsAAeSwObdqYjEw/$_1.JPG?set_id=8800005007
2025 Bowman's Best Jac Caglianone Top Prospects Blue Refractor #/150 Royals,Paid,07/24/2026 00:18:00 +00:00,07/29/2026 00:18:00 +00:00,False,$21.05,$5.78,$15.27,272732,https://i.ebayimg.com/00/s/MTQwNFgxMDc1/z/MLUAAeSwvw1qYjHj/$_1.JPG?set_id=8800005007
2025 Bowman's Best Kevin McGonigle Top Prospects Aqua Lava Refractor #/199,Paid,07/24/2026 00:12:00 +00:00,07/29/2026 00:12:00 +00:00,False,$18.50,$5.32,$13.18,272732,https://i.ebayimg.com/00/s/MTQwNFgxMDc2/z/QAYAAeSwOPZqYjFl/$_1.JPG?set_id=8800005007
2025 Bowman Draft Ethan Frey Chrome Auto Refractor 1st Prospect #/499 Astros,Paid,07/24/2026 00:06:00 +00:00,07/29/2026 00:06:00 +00:00,False,$31.00,$6.02,$24.98,272732,https://i.ebayimg.com/00/s/MTQwN1gxMDc1/z/4~wAAeSwhZ9qYjDv/$_1.JPG?set_id=8800005007
2025 Topps Chrome Update Nick Kurtz RC RayWave Refractor #USC178 Athletics,Paid,04/25/2026 01:57:06 +00:00,04/30/2026 01:57:06 +00:00,False,$10.00,$2.79,$7.21,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/Sk8AAeSwE8Zp62dB/$_1.JPG?set_id=8800005007
2025 Bowman Draft Tommy White Sky Blue Border #/499 Athletics,Paid,04/25/2026 01:54:13 +00:00,04/30/2026 01:54:13 +00:00,False,$0.99,$0.99,$0.00,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/0ugAAeSwE2Fp62e5/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Sapphire Elorky Rodriguez Yellow Refractor 1st #/75 Rangers,Paid,04/25/2026 01:51:20 +00:00,04/30/2026 01:51:20 +00:00,False,$11.50,$3.06,$8.44,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/3rYAAeSwPmNp62c~/$_1.JPG?set_id=8800005007
2026 Topps Roman Anthony Stars of MLB RC Rookie #SMLB-25 Red Sox,Paid,04/25/2026 01:48:27 +00:00,04/30/2026 01:48:27 +00:00,False,$0.99,$0.99,$0.00,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/1jMAAeSwjapp62dD/$_1.JPG?set_id=8800005007
2026 Topps Roman Anthony Titans Of The Game RC Rookie #TOG-9 Red Sox,Paid,04/25/2026 01:45:34 +00:00,04/30/2026 01:45:34 +00:00,False,$3.25,$1.64,$1.61,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTky/z/e4kAAeSwwatp62d6/$_1.JPG?set_id=8800005007
2025 Bowman Draft Yandel Ricardo Chrome Fuchsia Reptilian Refractor #/199 Royals,Paid,04/25/2026 01:42:41 +00:00,04/30/2026 01:42:41 +00:00,False,$1.55,$1.30,$0.25,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTky/z/PzMAAeSwQIpp62en/$_1.JPG?set_id=8800005007
2026 Topps Jeff Bagwell 1991 Chrome Silver Pack Purple Refractor #/250,Paid,04/25/2026 01:39:48 +00:00,04/30/2026 01:39:48 +00:00,False,$2.26,$1.44,$0.82,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/KlgAAeSwhS1p62fu/$_1.JPG?set_id=8800005007
