Action,ItemID,EndingReason
End,227055941558,NotAvailable
End,227055941576,NotAvailable
End,227055941625,NotAvailable
End,227055941634,NotAvailable
End,227055941642,NotAvailable
End,227055941704,NotAvailable
End,227055941718,NotAvailable
End,227055941793,NotAvailable
End,227055941801,NotAvailable
End,227055941843,NotAvailable
End,227055941954,NotAvailable
End,227055941984,NotAvailable
End,227055942085,NotAvailable
End,227055942110,NotAvailable
End,227055942211,NotAvailable
End,227055942324,NotAvailable
End,227055942343,NotAvailable
End,227055942349,NotAvailable
End,227055943711,NotAvailable
End,227055944392,NotAvailable
End,227055944394,NotAvailable
End,227055944443,NotAvailable
End,227055944469,NotAvailable
End,227055944473,NotAvailable
End,227055944504,NotAvailable
End,227055944535,NotAvailable
End,227055944540,NotAvailable
End,227055944589,NotAvailable
End,227055944626,NotAvailable
End,227055944636,NotAvailable
End,227055944680,NotAvailable
End,227055944692,NotAvailable
End,227055944714,NotAvailable
End,227055944748,NotAvailable
End,227055944767,NotAvailable
End,227055944774,NotAvailable
End,227055944906,NotAvailable
End,227055944914,NotAvailable
End,227055944930,NotAvailable
End,227055944969,NotAvailable
End,227055945020,NotAvailable
End,227055945021,NotAvailable
End,227055945045,NotAvailable
End,227055945064,NotAvailable
End,227055945068,NotAvailable
End,227055945114,NotAvailable
End,227055945127,NotAvailable
End,227055945145,NotAvailable
End,227055945182,NotAvailable
End,227055945198,NotAvailable
End,227055945202,NotAvailable
End,227055945236,NotAvailable
End,227055945249,NotAvailable
End,227055945261,NotAvailable
End,227055945279,NotAvailable
End,227064072367,NotAvailable
End,227064072369,NotAvailable
End,227064072370,NotAvailable
End,227064072375,NotAvailable
End,227064072376,NotAvailable
End,227064072378,NotAvailable
End,227064072404,NotAvailable
End,227064075432,NotAvailable
End,227064075585,NotAvailable
End,227064076677,NotAvailable
End,227064081969,NotAvailable
End,227082398302,NotAvailable
End,227082398305,NotAvailable
End,227082398307,NotAvailable
End,227082398308,NotAvailable
End,227082398309,NotAvailable
End,227082398312,NotAvailable
End,227082398314,NotAvailable
End,227082398315,NotAvailable
End,227082398317,NotAvailable
End,227082398318,NotAvailable
End,227082398319,NotAvailable
End,227082398321,NotAvailable
End,227082398323,NotAvailable
End,227082398324,NotAvailable
End,227082398327,NotAvailable
End,227082398328,NotAvailable
End,227082398331,NotAvailable
End,227082398332,NotAvailable
End,227082398334,NotAvailable
End,227082398335,NotAvailable
End,227082398336,NotAvailable
End,227082398337,NotAvailable
End,227082398338,NotAvailable
End,227082398340,NotAvailable
End,227082398341,NotAvailable
End,227082448570,NotAvailable
End,227082448848,NotAvailable
End,227082448852,NotAvailable
End,227092783607,NotAvailable
End,227092783608,NotAvailable
End,227092783609,NotAvailable
End,227092783611,NotAvailable
End,227092783612,NotAvailable
End,227092783613,NotAvailable
End,227092783614,NotAvailable
End,227092783617,NotAvailable
End,227092783618,NotAvailable
End,227092783619,NotAvailable
End,227092783620,NotAvailable
End,227092783621,NotAvailable
End,227092783628,NotAvailable
End,227092783629,NotAvailable
End,227092783630,NotAvailable
End,227092783631,NotAvailable
End,227092783633,NotAvailable
End,227092783634,NotAvailable
End,227092783635,NotAvailable
End,227092783636,NotAvailable
End,227092783642,NotAvailable
End,227092783643,NotAvailable
End,227092783645,NotAvailable
End,227092783647,NotAvailable
End,227092783648,NotAvailable
End,227092783650,NotAvailable
End,227092783651,NotAvailable
End,227092783652,NotAvailable
End,227092783653,NotAvailable
End,227092838500,NotAvailable
End,227092917189,NotAvailable
End,227097312059,NotAvailable
End,227110197338,NotAvailable
End,227110197369,NotAvailable
End,227110197397,NotAvailable
End,227110197414,NotAvailable
End,227110197434,NotAvailable
End,227110197451,NotAvailable
End,227110197455,NotAvailable
End,227110197460,NotAvailable
End,227110197461,NotAvailable
End,227110197470,NotAvailable
End,227110197482,NotAvailable
End,227110197488,NotAvailable
End,227110197489,NotAvailable
End,227110197493,NotAvailable
End,227110197503,NotAvailable
End,227110197505,NotAvailable
End,227110197511,NotAvailable
End,227110197512,NotAvailable
End,227110197528,NotAvailable
End,227110197529,NotAvailable
End,227110197531,NotAvailable
End,227110197542,NotAvailable
End,227111401346,NotAvailable
End,227111410089,NotAvailable
End,227111412822,NotAvailable
End,227111414536,NotAvailable
End,227111416113,NotAvailable
End,227111421653,NotAvailable
End,227111423202,NotAvailable
End,227111427131,NotAvailable
End,227111434099,NotAvailable
End,227111437722,NotAvailable
End,227113152555,NotAvailable
End,227120342192,NotAvailable
End,227120342198,NotAvailable
End,227120342199,NotAvailable
End,227120342204,NotAvailable
End,227120342213,NotAvailable
End,227120342225,NotAvailable
End,227120342231,NotAvailable
End,227124436916,NotAvailable
End,227124436918,NotAvailable
End,227124436927,NotAvailable
End,227124437053,NotAvailable
End,227124437064,NotAvailable
End,227124437076,NotAvailable
End,227124437081,NotAvailable
End,227124437087,NotAvailable
End,227124437100,NotAvailable
End,227124437109,NotAvailable
End,227124437112,NotAvailable
End,227124437113,NotAvailable
End,227124437128,NotAvailable
End,227124437129,NotAvailable
End,227124437152,NotAvailable
End,227124437154,NotAvailable
End,227124437158,NotAvailable
End,227124437159,NotAvailable
End,227124437171,NotAvailable
End,227124437173,NotAvailable
End,227124437175,NotAvailable
End,227124437182,NotAvailable
End,227124437204,NotAvailable
End,227124437239,NotAvailable
End,227124437261,NotAvailable
End,227124437262,NotAvailable
End,227124437279,NotAvailable
End,227124437310,NotAvailable
End,227126513319,NotAvailable
End,227126513321,NotAvailable
End,227126513323,NotAvailable
End,227126513325,NotAvailable
End,227126513334,NotAvailable
End,227126513336,NotAvailable
End,227126513339,NotAvailable
End,227126513345,NotAvailable
End,227126513347,NotAvailable
End,227126513350,NotAvailable
End,227126513351,NotAvailable
End,227126513369,NotAvailable
End,227126513394,NotAvailable
End,227126513398,NotAvailable
End,227126513417,NotAvailable
End,227126513419,NotAvailable
End,227126513422,NotAvailable
End,227126513443,NotAvailable
End,227126513454,NotAvailable
End,227126513456,NotAvailable
End,227126513473,NotAvailable
End,227126513477,NotAvailable
End,227126513492,NotAvailable
End,227126513523,NotAvailable
End,227126513524,NotAvailable
End,227126513555,NotAvailable
End,227126513579,NotAvailable
End,227126513599,NotAvailable
End,227126513607,NotAvailable
End,227126513608,NotAvailable
End,227126513627,NotAvailable
End,227126513642,NotAvailable
End,227126513647,NotAvailable
End,227126513670,NotAvailable
End,227126513677,NotAvailable
End,227127374209,NotAvailable
End,227128108630,NotAvailable
End,227129088216,NotAvailable
End,227129088229,NotAvailable
End,227129088306,NotAvailable
End,227129088322,NotAvailable
End,227129088330,NotAvailable
End,227129088357,NotAvailable
End,227129088392,NotAvailable
End,227129088450,NotAvailable
End,227129088469,NotAvailable
End,227129088533,NotAvailable
End,227129088536,NotAvailable
End,227129088590,NotAvailable
End,227129088610,NotAvailable
End,227129088620,NotAvailable
End,227129088704,NotAvailable
End,227129088716,NotAvailable
End,227129088717,NotAvailable
End,227129088737,NotAvailable
End,227129088746,NotAvailable
End,227129088794,NotAvailable
End,227129088817,NotAvailable
End,227129088832,NotAvailable
End,227129088887,NotAvailable
End,227129088888,NotAvailable
End,227129401874,NotAvailable
End,227129401952,NotAvailable
End,227130405784,NotAvailable
End,227130405844,NotAvailable
End,227130405870,NotAvailable
End,227130405874,NotAvailable
End,227130405915,NotAvailable
End,227137512251,NotAvailable
End,227137512335,NotAvailable
End,227137512337,NotAvailable
End,227137512362,NotAvailable
End,227137512412,NotAvailable
End,227137512413,NotAvailable
End,227137512433,NotAvailable
End,227137535929,NotAvailable
End,227137536004,NotAvailable
End,227137536042,NotAvailable
End,227137536063,NotAvailable
End,227138453228,NotAvailable
End,227138453230,NotAvailable
End,227138453232,NotAvailable
End,227138453235,NotAvailable
End,227138453236,NotAvailable
End,227138453241,NotAvailable
End,227138453244,NotAvailable
End,227144106283,NotAvailable
End,227144106302,NotAvailable
End,227144106305,NotAvailable
End,227144106316,NotAvailable
End,227144106321,NotAvailable
End,227144106348,NotAvailable
End,227144106349,NotAvailable
End,227144106353,NotAvailable
End,227144106364,NotAvailable
End,227146680862,NotAvailable
End,227146842435,NotAvailable
End,227146844247,NotAvailable
End,227149142396,NotAvailable
End,227149142398,NotAvailable
End,227149142403,NotAvailable
End,227149142414,NotAvailable
End,227149142419,NotAvailable
End,227149142430,NotAvailable
End,227149142442,NotAvailable
End,227149142443,NotAvailable
End,227149142448,NotAvailable
End,227149142452,NotAvailable
End,227149142463,NotAvailable
End,227149142468,NotAvailable
End,227149142476,NotAvailable
End,227149142479,NotAvailable
End,227149142483,NotAvailable
End,227149142487,NotAvailable
End,227149142488,NotAvailable
End,227149142500,NotAvailable
End,227149142502,NotAvailable
End,227149142504,NotAvailable
End,227149142507,NotAvailable
End,227149142508,NotAvailable
End,227149142529,NotAvailable
End,227149142530,NotAvailable
End,227149142541,NotAvailable
End,227149142544,NotAvailable
End,227149142548,NotAvailable
End,227149142551,NotAvailable
End,227149142553,NotAvailable
End,227149142559,NotAvailable
End,227149271342,NotAvailable
End,227149271371,NotAvailable
End,227149271399,NotAvailable
End,227149271401,NotAvailable
End,227149271411,NotAvailable
End,227149271413,NotAvailable
End,227149271426,NotAvailable
