Title,Status,ListingDate,EndingDate,BuyItNow,SalePrice,Fees,Net,FriendlyPackageId,FrontImageUrl
2025 Bowman Jose Perdomo Chrome Fuchsia Refractor 1st Prospect #/199 Braves,Paid,04/24/2026 23:38:39 +00:00,04/29/2026 23:38:39 +00:00,False,$0.99,$0.99,$0.00,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTk3/z/Lm8AAeSwFO1p62bz/$_1.JPG?set_id=8800005007
2024 Bowman Draft Jonny Farmelo Chrome Green Refractor #/99 Mariners,Paid,04/24/2026 23:35:46 +00:00,04/29/2026 23:35:46 +00:00,False,$3.51,$1.69,$1.82,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTky/z/EZMAAeSwm7lp62bx/$_1.JPG?set_id=8800005007
2025 Bowman Draft Nolan Sailors Chrome Blue Refractor 1st Prospect #/150 Royals,Paid,04/24/2026 23:32:53 +00:00,04/29/2026 23:32:53 +00:00,False,$9.59,$2.91,$6.68,238229,https://i.ebayimg.com/00/s/MTYwMFgxMTk2/z/6NQAAeSwiJ5p62au/$_1.JPG?set_id=8800005007
2024 Bowman Chrome Starlyn Nunez Reptilian Blue Refractor 1st #/150 Red Sox,Paid,04/24/2026 23:30:00 +00:00,04/29/2026 23:30:00 +00:00,False,$8.50,$2.69,$5.81,238229,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/p3EAAeSwkB5p62bm/$_1.JPG?set_id=8800005007
2025 Bowman Draft Andrew Salas Chrome Yellow Geometric Refractor #/75 Marlins,Paid,04/24/2026 01:27:00 +00:00,04/29/2026 01:27:00 +00:00,False,$10.59,$2.90,$7.69,245869,https://i.ebayimg.com/00/s/MTQxOVgxMDgy/z/b2MAAeSwm6Zp6mlH/$_1.JPG?set_id=8800005007
2026 Topps Cam Schlittler RC Team Color Border Variation SP Rookie #111 Yankees,Paid,04/24/2026 01:24:00 +00:00,04/29/2026 01:24:00 +00:00,False,$52.00,$7.75,$44.25,245869,https://i.ebayimg.com/00/s/MTQyN1gxMDg4/z/DLMAAeSwXBNp6mn2/$_1.JPG?set_id=8800005007
2025 Bowman's Best Billy Carlson Auto Purple Refractor #/75 White Sox,Paid,04/24/2026 01:21:00 +00:00,04/29/2026 01:21:00 +00:00,False,$26.00,$4.37,$21.63,245869,https://i.ebayimg.com/00/s/MTQyOFgxMDg5/z/J8EAAeSwhLRp6mn4/$_1.JPG?set_id=8800005007
2025 Bowman's Best Liam Doyle Auto #B25-LDO Cardinals,Paid,04/24/2026 01:18:00 +00:00,04/29/2026 01:18:00 +00:00,False,$19.51,$4.50,$15.01,245869,https://i.ebayimg.com/00/s/MTQyOVgxMDg4/z/IZwAAeSwrURp6mou/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome James Wood Planetary Pursuit RC Mercury Rookie #PPM-7,Paid,04/24/2026 01:15:00 +00:00,04/29/2026 01:15:00 +00:00,False,$63.00,$9.18,$53.82,245869,https://i.ebayimg.com/00/s/MTQyNFgxMDkx/z/HewAAeSw5M9p6mm1/$_1.JPG?set_id=8800005007
2025 Bowman's Best Kevin McGonigle Top Prospects Mini Diamond Refractor #/299,Paid,04/24/2026 01:12:00 +00:00,04/29/2026 01:12:00 +00:00,False,$26.00,$4.37,$21.63,245869,https://i.ebayimg.com/00/s/MTQyMFgxMDg0/z/DfAAAeSwkuFp6mm0/$_1.JPG?set_id=8800005007
2025-26 Topps Finest Kon Knueppel Arrivals RC Rookie #A-4 Hornets,Paid,04/24/2026 01:09:00 +00:00,04/29/2026 01:09:00 +00:00,False,$7.50,$2.49,$5.01,245869,https://i.ebayimg.com/00/s/MTQxOFgxMDg2/z/enIAAeSwMc9p6mos/$_1.JPG?set_id=8800005007
2025 Bowman's Best Kevin McGonigle Top Prospects Blue X-Fractor #/150 Tigers,Paid,04/24/2026 01:06:00 +00:00,04/29/2026 01:06:00 +00:00,False,$36.15,$5.69,$30.46,245869,https://i.ebayimg.com/00/s/MTQyN1gxMDg4/z/EEQAAeSwkuFp6mod/$_1.JPG?set_id=8800005007
2025 Bowman Draft Andrew Salas Chrome Green Refractor #/99 Marlins,Paid,04/24/2026 01:03:00 +00:00,04/29/2026 01:03:00 +00:00,False,$3.01,$1.59,$1.42,245869,https://i.ebayimg.com/00/s/MTQyNFgxMDg4/z/UiIAAeSw69Jp6moh/$_1.JPG?set_id=8800005007
2025 Bowman Draft Jamie Arnold In Action Green Refractor #/99 Athletics,Paid,04/24/2026 01:00:00 +00:00,04/29/2026 01:00:00 +00:00,False,$23.25,$5.17,$18.08,245869,https://i.ebayimg.com/00/s/MTQzMFgxMDkx/z/xPgAAeSwMCZp6mk-/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Zac Veen RC Orange Refractor Rookie #/25 Rockies,Paid,04/24/2026 00:57:00 +00:00,04/29/2026 00:57:00 +00:00,False,$17.50,$4.14,$13.36,245869,https://i.ebayimg.com/00/s/MTQzN1gxMTAx/z/fHQAAeSwsL5p6mnn/$_1.JPG?set_id=8800005007
2025 Topps Allen & Ginter Jacob Wilson Mini RC Stained Glass #105 Athletics,Paid,04/24/2026 00:54:00 +00:00,04/29/2026 00:54:00 +00:00,False,$49.00,$7.36,$41.64,245869,https://i.ebayimg.com/00/s/MTQyOFgxMDkw/z/bQ0AAeSwf2lp6mlu/$_1.JPG?set_id=8800005007
2026 Topps Roman Anthony 1991 Chrome Silver Pack RC Refractor #91C-60,Paid,04/24/2026 00:51:00 +00:00,04/29/2026 00:51:00 +00:00,False,$16.50,$3.96,$12.54,245869,https://i.ebayimg.com/00/s/MTQyOVgxMDg3/z/erQAAeSwmmlp6mkv/$_1.JPG?set_id=8800005007
2025 Bowman Draft Tim Piasentin Chrome Gold Geometric Refractor 1st #/50,Paid,04/24/2026 00:48:00 +00:00,04/29/2026 00:48:00 +00:00,False,$17.50,$4.14,$13.36,245869,https://i.ebayimg.com/00/s/MTQxN1gxMDg3/z/IdkAAeSwH-dp6mll/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Marcelo Mayer Planetary Pursuit RC Sun #PPS-10 Red Sox,Paid,04/24/2026 00:45:00 +00:00,04/29/2026 00:45:00 +00:00,False,$30.00,$4.89,$25.11,245869,https://i.ebayimg.com/00/s/MTQyOFgxMDg3/z/E5AAAeSwAnFp6mkv/$_1.JPG?set_id=8800005007
2025 Bowman's Best Cal Raleigh Yellow Refractor #/75 Mariners,Paid,04/24/2026 00:42:00 +00:00,04/29/2026 00:42:00 +00:00,False,$12.50,$3.24,$9.26,245869,https://i.ebayimg.com/00/s/MTQyNFgxMDg5/z/6e0AAeSwx-Bp6mlj/$_1.JPG?set_id=8800005007
2026 Topps Julio Rodriguez 1991 Chrome Silver Pack Aqua Refractor #/199,Paid,04/24/2026 00:39:00 +00:00,04/29/2026 00:39:00 +00:00,False,$10.00,$2.79,$7.21,245869,https://i.ebayimg.com/00/s/MTQzM1gxMDkw/z/U80AAeSwS1dp6moV/$_1.JPG?set_id=8800005007
2025 Bowman Draft Xavier Neyens In Action Green Refractor #/99 Astros,Paid,04/24/2026 00:36:00 +00:00,04/29/2026 00:36:00 +00:00,False,$4.01,$1.79,$2.22,245869,https://i.ebayimg.com/00/s/MTQxOFgxMDg4/z/Ik0AAeSw-dNp6mmj/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Marcelo Mayer Auto RC Refractor #/499 Red Sox Rookie,Paid,04/24/2026 00:33:00 +00:00,04/29/2026 00:33:00 +00:00,False,$89.00,$12.56,$76.44,245869,https://i.ebayimg.com/00/s/MTQzNFgxMDg2/z/4N8AAeSw129p6moR/$_1.JPG?set_id=8800005007
2026 Topps Ronald Acuna Jr. 1991 Chrome Silver Pack Orange Refractor #/25,Paid,04/24/2026 00:30:00 +00:00,04/29/2026 00:30:00 +00:00,False,$63.51,$9.25,$54.26,245869,https://i.ebayimg.com/00/s/MTA3OVgxNDE5/z/biIAAeSwf2lp6mmY/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Rainiel Rodriguez Purple Geometric Refractor 1st #/250 PSA 10,Paid,04/14/2026 01:27:00 +00:00,04/19/2026 01:27:00 +00:00,False,$89.00,$12.56,$76.44,242738,https://i.ebayimg.com/00/s/MTYwMFg5Njg=/z/roUAAeSwZU5p3R1C/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Mega Box Jesus Made Prospects Pink Refractor #/199 PSA 10,Paid,04/14/2026 01:24:00 +00:00,04/19/2026 01:24:00 +00:00,False,$122.50,$16.91,$105.59,242738,https://i.ebayimg.com/00/s/MTYwMFg5Njk=/z/aOAAAeSwyXBp3R0H/$_1.JPG?set_id=8800005007
2021 Topps Sterling Yordan Alvarez Swings Jersey Auto #/25 Astros,Paid,04/14/2026 01:21:00 +00:00,04/19/2026 01:21:00 +00:00,False,$71.00,$10.22,$60.78,242738,https://i.ebayimg.com/00/s/MTQ1MVgxMTAw/z/LSUAAeSwBxJp3RxT/$_1.JPG?set_id=8800005007
2024 Topps Anthony Volpe Team Color Border Variation #180 Yankees,Paid,04/14/2026 01:18:00 +00:00,04/19/2026 01:18:00 +00:00,False,$8.51,$2.69,$5.82,242738,https://i.ebayimg.com/00/s/MTQxOVgxMDgz/z/hQQAAeSwZqJp3RzZ/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Cam Smith Ultraviolet Beam RC Green Refractor #/75,Paid,04/14/2026 01:15:00 +00:00,04/19/2026 01:15:00 +00:00,False,$20.50,$4.68,$15.82,242738,https://i.ebayimg.com/00/s/MTQyN1gxMDgy/z/VRsAAeSwzJ1p3Ryo/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Jose Altuve Aqua Equinox Refractor #/199 Astros,Paid,04/14/2026 01:12:00 +00:00,04/19/2026 01:12:00 +00:00,False,$6.50,$2.29,$4.21,242738,https://i.ebayimg.com/00/s/MTQyMlgxMDgw/z/aLUAAeSwyXBp3R0D/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Paul Skenes Stella Nova #SN-9 Pirates,Paid,04/14/2026 01:09:00 +00:00,04/19/2026 01:09:00 +00:00,False,$17.02,$4.05,$12.97,242738,https://i.ebayimg.com/00/s/MTQxM1gxMDc5/z/VioAAeSwzJ1p3RzF/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Pete Crow-Armstrong Planetary Pursuit Mercury #PPM-9,Paid,04/14/2026 01:06:00 +00:00,04/19/2026 01:06:00 +00:00,False,$63.50,$9.24,$54.26,242738,https://i.ebayimg.com/00/s/MTQyNFgxMDg0/z/rpQAAeSwJy5p3RzQ/$_1.JPG?set_id=8800005007
2025 Topps Update Aaron Judge Jazz Chisholm Jr. Holiday Jack O'Lantern #US85,Paid,04/14/2026 01:03:00 +00:00,04/19/2026 01:03:00 +00:00,False,$3.25,$1.64,$1.61,242738,https://i.ebayimg.com/00/s/MTQyMFgxMDgz/z/orQAAeSwmT1p3RyI/$_1.JPG?set_id=8800005007
2025 Bowman Draft JoJo Parker Chrome Purple Geometric Refractor 1st #/250,Paid,04/14/2026 01:00:00 +00:00,04/19/2026 01:00:00 +00:00,False,$40.00,$6.19,$33.81,242738,https://i.ebayimg.com/00/s/MTQyNVgxMDkx/z/Y20AAeSw8iBp3Rzw/$_1.JPG?set_id=8800005007
2025 Bowman's Best JJ Wetherholt Top Prospects Purple Lazer Refractor #/250,Paid,04/14/2026 00:57:00 +00:00,04/19/2026 00:57:00 +00:00,False,$12.51,$3.24,$9.27,242738,https://i.ebayimg.com/00/s/MTQyN1gxMDgz/z/f6MAAeSwE2Fp3RzM/$_1.JPG?set_id=8800005007
2026 Topps Aaron Judge Purple Rainbow Foil #/250 Yankees,Paid,04/14/2026 00:54:00 +00:00,04/19/2026 00:54:00 +00:00,False,$20.50,$4.68,$15.82,242738,https://i.ebayimg.com/00/s/MTQxOFgxMDg2/z/fq8AAeSwNIpp3Rzr/$_1.JPG?set_id=8800005007
2025 Bowman Draft Ethan Conrad Green Border 1st Prospect #/99 Cubs,Paid,04/14/2026 00:51:00 +00:00,04/19/2026 00:51:00 +00:00,False,$15.50,$3.78,$11.72,242738,https://i.ebayimg.com/00/s/MTQxNVgxMDgy/z/gLwAAeSw3Hxp3Ry5/$_1.JPG?set_id=8800005007
