Info,Version=1.0.0,Template=fx_category_template_EBAY_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,*ConditionID,*C:Graded,*C:Sport,*C:Player/Athlete,*C:Parallel/Variety,*C:Manufacturer,C:Season,*C:Features,*C:Set,CD:Grade - (ID: 27502),*C:League,CD:Professional Grader - (ID: 27501),*C:Team,*C:Autographed,CD:Card Condition - (ID: 40001),*C:Card Name,*C:Card Number,CDA:Certification Number - (ID: 27503),*C:Type,C:Signed By,C:Autograph Authentication,C:Year Manufactured,C:Card Size,C:Country/Region of Manufacturer,C:Material,C:Autograph Format,C:Vintage,C:Original/Licensed Reprint,C:Event/Tournament,C:Language,C:Autograph Authentication Number,C:Bundle Description,C:California Prop 65 Warning,C:Card Thickness,C:Custom Bundle,C:Insert Set,C:Print Run,PicURL,GalleryType,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,*Quantity,PayPalAccepted,PayPalEmailAddress,ImmediatePayRequired,PaymentInstructions,*Location,PostalCode,ShippingType,ShippingService-1:Option,ShippingService-1:FreeShipping,ShippingService-1:Cost,ShippingService-1:AdditionalCost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName,TakeBackPolicyID,ProductCompliancePolicyID,ScheduleTime,BestOfferEnabled,MinimumBestOfferPrice,BestOfferAutoAcceptPrice,*C:Rookie,*C:Memorabilia
Revise,Welcome_to_your_first_stack!-00003-35539,261328,0,2025 Bowman Draft JAKE COOK #BDC-97 Chrome Yellow Refractor /75 1st Prospect,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,31.09,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,Welcome_to_your_first_stack!-00006-99182,261328,0,2026 Topps SAMUEL BASALLO #TOG-10 Titans Of The Game RC Orioles Rookie Football,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,Welcome_to_your_first_stack!-00007-16466,261328,0,2025 Bowman Draft KYLE LODISE #BDC-144 Chrome Purple Refractor /250 1st Prospect,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,4.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000112-smyda,261328,0,2026 Topps HUNTER BROWN #264 Yellow Holo Foil Houston Astros #/399,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000113-smydb,261328,0,2026 Topps CAL RALEIGH #ATT-1 2025 All Topps Team Seattle Mariners,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,5.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000114-smydd,261328,0,2025 Bowman TRAVIS SYKORA #BDC-137 Chrome Fuchsia Reptilian Ref Nationals /199,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,7.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000118-smydj,261328,0,2026 Topps RAMÓN URÍAS #343 Gold Houston Astros #/2026,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-106-sn962,261328,0,2025-26 Topps Chrome SAPPHIRE DOMANTAS SABONIS #229 Kings Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,4.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-102-sn95x,261328,0,2025-26 Topps Chrome DRAKE POWELL #272 Brooklyn Nets Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-100-sn95v,261328,0,2025-26 Topps Chrome DARIQ WHITEHEAD #91 Pulsar Ref Brooklyn Nets Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-101-sn95w,261328,0,2025-26 Topps Chrome DARIO ŠARIĆ #77 Refractor Denver Nuggets Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,0.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-99-sn95u,261328,0,2025-26 Topps Chrome WALTER CLAYTON JR. #GR-18 Generation Rising Utah Jazz,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-98-sn95t,261328,0,2025-26 Topps Chrome WALTER CLAYTON JR. #268 Utah Jazz Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-97-sn95s,261328,0,2025-26 Topps Chrome WALTER CLAYTON JR. #LD-15 Loading ... Utah Jazz Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000143-sn968,261328,0,2025-26 Topps Chrome DWYANE WADE #241 Miami Heat Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000150-snm10,261328,0,2025 Bowman Draft SAMMY STAFURA #BDC-187 Chrome Refractor Pittsburgh Pirates,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000152-snm13,261328,0,2025 Bowman Draft LANDON HARMON #BDC-44 Chrome Refractor Washington Nationals,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000153-snm15,261328,0,2025 Bowman Draft YOHANDY MORALES #BDC-177 Chrome Refractor Washington Nationals,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000154-snm17,261328,0,2025 Bowman Draft TRAVIS SYKORA #BDC-137 Chrome Refractor Washington Nationals,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000156-snm1b,261328,0,2025 Bowman Draft LUKE DICKERSON #BDC-61 Chrome Refractor Washington Nationals,,,4000,,,,,,,,,,,,,,VERY_GOOD,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000157-snm1d,261328,0,2025 Bowman Draft ETHAN PETRY #BDC-151 Chrome Refractor Washington Nationals,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BD-000160-snoxi,261328,0,2025 Topps Update NICK KURTZ (RC) #MMU-KUR Major League Materials Athletics ROY,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,19.39,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-203,261328,0,2025-26 Topps Chrome DRAYMOND Green #234 Warriors Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-210,261328,0,2025-26 Topps Chrome PELLE LARSSON #189 Aqua Refractor 175/199 Heat Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,5.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-208,261328,0,2025-26 Topps Chrome BRONNY JAMES JR. #182 Lakers Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-207,261328,0,2025-26 Topps Chrome BRANDON CLARKE #133 Refractor Grizzlies Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-209,261328,0,2025-26 Topps Chrome CEDRIC COWARD #261 RC Grizzlies Rookie Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-205,261328,0,2025-26 Topps Chrome KHRIS MIDDLETON #204 Refractor Wizards Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,RA-204,261328,0,2025-26 Topps Chrome KAWHI LEONARD #TT-8 Tall Tales Clippers Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BE-00016-30567,261328,0,2026 Topps CAL RALEIGH #ATT-1 2025 All-Topps Team Mariners,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BE-00004-44752,261328,0,2026 Topps JULIO RODRIGUEZ #ATT-8 2025 All-Topps Team Mariners,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
